locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
202131	SO3009	1	139	3124113	3124391	+		hypothetical protein (NCBI ptt file)	0.3369	23	TRUE
202132	SO3010	1	139	3124378	3124578	+		hypothetical protein (NCBI ptt file)	0.4179	11	TRUE
202133	SO3011	1	139	3124535	3124783	-		hypothetical protein (NCBI ptt file)	0.3855	11	TRUE
202134	SO3012	1	139	3124772	3124984	+		hypothetical protein (NCBI ptt file)	0.4131	9	TRUE
202135	SO3013	1	139	3124990	3126249	-		site-specific recombinase, phage integrase family (NCBI ptt file)	0.4722	64	TRUE
202136	SO3014	1	139	3126431	3127027	-		conserved hypothetical protein (NCBI ptt file)	0.4623	24	TRUE
202137	SO3015	1	139	3127031	3127819	-		conserved hypothetical protein (NCBI ptt file)	0.4639	36	TRUE
202138	SO3016	1	139	3128009	3128629	-		Sua5/YciO/YrdC/YwlC family protein (NCBI ptt file)	0.4783	24	TRUE
202139	SO3017	1	139	3128626	3129486	-		TrpH family protein (NCBI ptt file)	0.5087	39	TRUE
202141	SO3019	1	139	3129858	3131582	+	trpE	anthranilate synthase component I (NCBI ptt file)	0.498	66	TRUE
202142	SO3020	1	139	3131593	3132201	+	trpG	glutamine amido-transferase (NCBI ptt file)	0.5057	21	TRUE
202143	SO3021	1	139	3132201	3133244	+	trpD	anthranilate phosphoribosyltransferase (NCBI ptt file)	0.5125	40	TRUE
202144	SO3022	1	139	3133337	3134746	+	trpC/F	indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase (NCBI ptt file)	0.4801	64	TRUE
202145	SO3023	1	139	3134866	3136056	+	trpB	tryptophan synthase, beta subunit (NCBI ptt file)	0.5147	44	TRUE
202146	SO3024	1	139	3136062	3136898	+	trpA	tryptophan synthase, alpha subunit (NCBI ptt file)	0.5257	29	TRUE
202147	SO3025	1	139	3136989	3137981	-		conserved hypothetical protein (NCBI ptt file)	0.4663	51	TRUE
202149	SO3027	1	139	3138518	3138961	+		hypothetical protein (NCBI ptt file)	0.4437	16	TRUE
202151	SO3029	1	139	3139145	3139429	+		hypothetical protein (NCBI ptt file)	0.4351	14	TRUE
202152	SO3030	1	139	3140006	3141502	+	alcA	siderophore biosynthesis protein (NCBI ptt file)	0.4609	75	TRUE
202153	SO3031	1	139	3141502	3142122	+		siderophore biosynthesis protein, putative (NCBI ptt file)	0.4799	22	TRUE
202154	SO3032	1	139	3142234	3144039	+		siderophore biosynthesis protein, putative (NCBI ptt file)	0.4828	78	TRUE
202155	SO3033	1	139	3144235	3146337	+		ferric alcaligin siderophore receptor (NCBI ptt file)	0.5097	88	TRUE
202156	SO3034	1	139	3146462	3147547	+		ferric iron reductase protein, putative (NCBI ptt file)	0.4659	49	TRUE
202157	SO3035	1	139	3147703	3148248	+	ispZ	intracellular septation protein A (NCBI ptt file)	0.4194	35	TRUE
202158	SO3036	1	139	3148248	3148547	+		conserved hypothetical protein (NCBI ptt file)	0.4967	12	TRUE
202159	SO3037	1	139	3148547	3149359	+	xth	exodeoxyribonuclease III (NCBI ptt file)	0.5043	32	TRUE
10942714	SO_3038	99	139	3149458	3149709	-			0.4405	14	TRUE
202160	SO3039	1	139	3150798	3151829	-		transposase, putative (NCBI ptt file)	0.501	39	FALSE
202161	SO3040	1	139	3152098	3153075	-		hypothetical protein (NCBI ptt file)	0.4601	45	FALSE
202162	SO3041	1	139	3153102	3153698	-		hypothetical protein (NCBI ptt file)	0.459	29	FALSE
10942715	SO_3042	99	139	3153790	3154017	+			0.4167	9	FALSE
202163	SO3043	1	139	3154103	3154726	-		hypothetical protein (NCBI ptt file)	0.4712	24	FALSE
202164	SO3044	1	139	3155004	3156206	+		ISSod4, transposase (NCBI ptt file)	0.4298	70	FALSE
202165	SO3045	1	139	3156521	3156952	-		hypothetical protein (NCBI ptt file)	0.3657	29	TRUE
10942716	SO_3046	99	139	3157378	3158346	-			0.4861	39	TRUE
370282	SO3045.2	1	139	3158374	3158832	-		hypothetical methyl-accepting chemotaxis protein (NCBI ptt file)	0.5163	6	TRUE
202166	SO3047	1	139	3158947	3159438	-		conserved hypothetical protein (NCBI ptt file)	0.4919	19	TRUE
202167	SO3048	1	139	3159799	3162045	-		isoquinoline 1-oxidoreductase, beta subunit, putative (NCBI ptt file)	0.5345	79	TRUE
202168	SO3049	1	139	3162047	3162541	-		isoquinoline 1-oxidoreductase, alpha subunit, putative (NCBI ptt file)	0.5212	24	TRUE
202169	SO3050	1	139	3162545	3163234	-		conserved hypothetical protein (NCBI ptt file)	0.4971	27	TRUE
202170	SO3051	1	139	3163234	3164247	-		hypothetical xanthine dehydrogenase accessory factor (NCBI ptt file)	0.4921	45	TRUE
202171	SO3052	1	139	3164464	3166203	-		methyl-accepting chemotaxis protein (NCBI ptt file)	0.458	72	TRUE
202172	SO3053	1	139	3166462	3166563	-		hypothetical protein (NCBI ptt file)	0.4608	4	FALSE
202173	SO3054	1	139	3166564	3167208	-		metallo-beta-lactamase family protein (NCBI ptt file)	0.4682	25	TRUE
202174	SO3055	1	139	3167398	3168672	+	pip	proline iminopeptidase (NCBI ptt file)	0.4722	59	TRUE
202175	SO3056	1	139	3168892	3169275	-		tetraheme cytochrome c (NCBI ptt file)	0.4375	20	TRUE
202176	SO3057	1	139	3169317	3170891	-		Pal/histidase family protein (NCBI ptt file)	0.4775	78	TRUE
202177	SO3058	1	139	3170990	3172543	-		flavocytochrome c flavin subunit, putative (NCBI ptt file)	0.5322	51	TRUE
202178	SO3059	1	139	3172709	3174235	+		formate hydrogenlyase transcriptional activator, putative (NCBI ptt file)	0.4656	53	TRUE
202179	SO3060	1	139	3174321	3175490	-		outer membrane porin, putative (NCBI ptt file)	0.4667	66	TRUE
202180	SO3061	1	139	3175740	3177848	-	topB	DNA topoisomerase III (NCBI ptt file)	0.4841	101	TRUE
202181	SO3062	1	139	3178048	3178335	+		hypothetical protein (NCBI ptt file)	0.4375	17	TRUE
202182	SO3063	1	139	3178629	3180116	+		sodium:alanine symporter family protein (NCBI ptt file)	0.4832	76	TRUE
202183	SO3064	1	139	3180212	3181726	-	purF	amidophosphoribosyltransferase (NCBI ptt file)	0.4785	63	TRUE
202184	SO3065	1	139	3181909	3182397	-		colicin V production protein (NCBI ptt file)	0.4438	20	TRUE
202185	SO3066	1	139	3182507	3183352	-		conserved hypothetical protein (NCBI ptt file)	0.4775	25	TRUE
202186	SO3067	1	139	3183345	3184640	-	folC	FolC bifunctional protein (NCBI ptt file)	0.5069	58	FALSE
10942717	SO_3068	99	139	3184708	3185493	-			0.4873	30	TRUE
202187	SO3069	1	139	3185596	3188928	-		conserved hypothetical protein (NCBI ptt file)	0.4752	123	TRUE
202188	SO3070	1	139	3189108	3190124	-	asd	aspartate semialdehyde dehydrogenese (NCBI ptt file)	0.4631	53	FALSE
202189	SO3071	1	139	3190127	3191257	-	pdxB	erythronate-4-phosphate dehydrogenase (NCBI ptt file)	0.4695	50	FALSE
202190	SO3072	1	139	3191404	3192615	-	fabB	3-oxoacyl-(acyl-carrier-protein) synthase I (NCBI ptt file)	0.4752	58	FALSE
202191	SO3073	1	139	3192922	3194853	+		conserved hypothetical protein (NCBI ptt file)	0.499	66	TRUE
202193	SO3075	1	139	3195048	3195659	-		RNA methyltransferase, TrmH family, putative (NCBI ptt file)	0.5098	25	TRUE
202194	SO3076	1	139	3195660	3195941	-		conserved hypothetical protein (NCBI ptt file)	0.4858	8	TRUE
202195	SO3077	1	139	3196026	3197156	-		conserved hypothetical protein (NCBI ptt file)	0.5102	53	TRUE
202196	SO3078	1	139	3197219	3198388	-		major facilitator family protein, putative (NCBI ptt file)	0.5051	47	TRUE
10942718	SO_3079	99	139	3198466	3198774	-			0.5243	8	TRUE
370251	SO3078.2	1	139	3198774	3199559	-		hypothetical chorismate synthase (NCBI ptt file)	0.5013	30	TRUE
202197	SO3080	1	139	3199688	3200605	-		hemK family protein (NCBI ptt file)	0.4739	38	TRUE
202198	SO3081	1	139	3200713	3201243	+		Smr domain protein (NCBI ptt file)	0.4821	26	TRUE
202199	SO3082	1	139	3201321	3201791	-	sixA	phosphohistidine phosphatase SixA (NCBI ptt file)	0.4671	19	TRUE
202200	SO3083	1	139	3201961	3204750	+		peptidase, M16 family (NCBI ptt file)	0.4262	153	TRUE
202201	SO3084	1	139	3205035	3209303	+		sensory box protein (NCBI ptt file)	0.3509	287	TRUE
202202	SO3085	1	139	3209410	3209988	+		conserved domain protein (NCBI ptt file)	0.437	16	TRUE
202204	SO3087	1	139	3210262	3210471	-		conserved hypothetical protein (NCBI ptt file)	0.4667	9	TRUE
202205	SO3088	1	139	3210691	3212814	-		fatty oxidation complex, alpha subunit (NCBI ptt file)	0.4783	93	TRUE
202206	SO3089	1	139	3212814	3214124	-		fatty oxidation complex, beta subunit (NCBI ptt file)	0.495	57	TRUE
202207	SO3090	1	139	3214399	3215349	+		MoxR domain protein (NCBI ptt file)	0.5026	39	TRUE
202208	SO3091	1	139	3215463	3216446	+		conserved hypothetical protein (NCBI ptt file)	0.5173	31	TRUE
202209	SO3092	1	139	3216522	3217115	+		hypothetical protein (NCBI ptt file)	0.5	26	TRUE
202210	SO3093	1	139	3217109	3218125	+		von Willebrand factor type A domain protein (NCBI ptt file)	0.5025	45	TRUE
202211	SO3094	1	139	3218125	3220164	+		TPR domain protein (NCBI ptt file)	0.5005	67	TRUE
202212	SO3095	1	139	3220158	3221825	+		conserved hypothetical protein (NCBI ptt file)	0.5	77	TRUE
202213	SO3096	1	139	3221892	3222455	+		RNA polymerase sigma-70 factor, ECF subfamily (NCBI ptt file)	0.4787	21	TRUE
202214	SO3097	1	139	3222448	3223152	+		conserved hypothetical protein (NCBI ptt file)	0.444	33	TRUE
370293	SO3097.1	1	139	3223149	3223259	-		hypothetical protein (NCBI ptt file)	0.3784	8	FALSE
370300	SO3097.2	1	139	3223359	3223493	+		hypothetical sodium/proline symporter (NCBI ptt file)	0.5407	8	TRUE
370285	SO3097.3	1	139	3223508	3223855	+		hypothetical sodium/proline symporter (NCBI ptt file)	0.4511	20	TRUE
370215	SO3097.4	1	139	3223852	3224592	+		hypothetical sodium/proline symporter (NCBI ptt file)	0.4615	35	TRUE
10942719	SO_3098	99	139	3224595	3224753	+			0.4277	6	TRUE
202215	SO3099	1	139	3225094	3226416	+		long-chain fatty acid transport protein, putative (NCBI ptt file)	0.4543	76	TRUE
202216	SO3100	1	139	3226460	3226906	+		hypothetical protein (NCBI ptt file)	0.4497	23	TRUE
202217	SO3101	1	139	3227065	3227781	+		conserved hypothetical protein (NCBI ptt file)	0.4449	31	TRUE
202218	SO3102	1	139	3227970	3228983	+		AcrA/AcrE family protein (NCBI ptt file)	0.4882	45	TRUE
202219	SO3103	1	139	3229020	3232283	+		AcrB/AcrD/AcrF family protein (NCBI ptt file)	0.4764	150	TRUE
202220	SO3104	1	139	3232325	3232537	+		conserved hypothetical protein (NCBI ptt file)	0.4319	12	TRUE
202221	SO3105	1	139	3232563	3232961	+	pspE-1	phage shock protein E (NCBI ptt file)	0.4787	18	TRUE
202222	SO3106	1	139	3233538	3235961	+	aprE	cold-active serine alkaline protease (NCBI ptt file)	0.4769	141	TRUE
202223	SO3107	1	139	3236072	3236617	-		conserved hypothetical protein (NCBI ptt file)	0.4853	19	TRUE
202224	SO3108	1	139	3236703	3237614	-		siroheme synthase, N-terminal component, putative (NCBI ptt file)	0.4671	44	TRUE
202225	SO3109	1	139	3237950	3238381	-		conserved hypothetical protein (NCBI ptt file)	0.456	22	TRUE
202226	SO3110	1	139	3238529	3239476	-	secF-2	protein-export membrane protein SecF (NCBI ptt file)	0.4546	47	TRUE
202227	SO3111	1	139	3239490	3241340	-	secD-2	protein-export membrane protein SecD (NCBI ptt file)	0.4819	79	TRUE
202228	SO3112	1	139	3241358	3241690	-	yajC	preprotein translocase, YajC subunit (NCBI ptt file)	0.4264	9	TRUE
202229	SO3113	1	139	3241717	3242841	-	tgt	queuine tRNA-ribosyltransferase (NCBI ptt file)	0.4773	43	TRUE
202230	SO3114	1	139	3243003	3244040	-	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (NCBI ptt file)	0.4836	44	TRUE
202231	SO3115	1	139	3244105	3244314	-		hypothetical protein (NCBI ptt file)	0.4619	7	TRUE
202232	SO3116	1	139	3244499	3245113	+		conserved hypothetical protein (NCBI ptt file)	0.4374	31	TRUE
202233	SO3117	1	139	3245211	3245765	+		thioredoxin, putative (NCBI ptt file)	0.4829	30	TRUE
10942720	SO_3118	99	139	3245845	3246516	+			0.4688	30	TRUE
202234	SO3119	1	139	3246619	3247053	-		hypothetical protein (NCBI ptt file)	0.4184	23	TRUE
202235	SO3120	1	139	3247384	3248763	+		oxidoreductase, Gfo/Idh/MocA family (NCBI ptt file)	0.4841	64	TRUE
202236	SO3121	1	139	3248828	3249352	-		conserved hypothetical protein (NCBI ptt file)	0.461	23	TRUE
202237	SO3122	1	139	3249429	3250655	-		sodium/dicarboxylate symporter (NCBI ptt file)	0.4556	67	TRUE
202238	SO3123	1	139	3250827	3251726	-	cheV-2	chemotaxis protein CheV (NCBI ptt file)	0.48	40	TRUE
202239	SO3124	1	139	3251864	3252334	-		tyrosine-specific protein phosphatase, putative (NCBI ptt file)	0.4926	19	TRUE
202240	SO3125	1	139	3252401	3253684	-		ATP-dependent RNA helicase, DEAD box family (NCBI ptt file)	0.4821	47	TRUE
202241	SO3126	1	139	3253722	3254225	-	ogt	methylated-DNA--protein-cysteine methyltransferase (NCBI ptt file)	0.498	25	TRUE
202242	SO3127	1	139	3254331	3255959	-		Ada regulatory protein, putative (NCBI ptt file)	0.4948	77	TRUE
202243	SO3128	1	139	3256137	3257966	+		ABC transporter, ATP-binding/permease protein, putative (NCBI ptt file)	0.4803	73	TRUE
401174	SO_t065	5	139	3258460	3258535	-	tRNA-Glu-6	tRNA-Glu (RefSeq)	0.6053	4	FALSE
401173	SO_t066	5	139	3258634	3258709	-	tRNA-Glu-5	tRNA-Glu (RefSeq)	0.6053	4	FALSE
401172	SO_t067	5	139	3258809	3258884	-	tRNA-Glu-4	tRNA-Glu (RefSeq)	0.6053	4	FALSE
401171	SO_t068	5	139	3258983	3259058	-	tRNA-Glu-3	tRNA-Glu (RefSeq)	0.6053	4	FALSE
401170	SO_t069	5	139	3259137	3259212	-	tRNA-Glu-2	tRNA-Glu (RefSeq)	0.6053	4	FALSE
401169	SO_t070	5	139	3259276	3259351	-	tRNA-Ala-4	tRNA-Ala (RefSeq)	0.6053	2	FALSE
401168	SO_t071	5	139	3259459	3259534	-	tRNA-Glu-1	tRNA-Glu (RefSeq)	0.6053	4	FALSE
401167	SO_t072	5	139	3259601	3259676	-	tRNA-Ala-3	tRNA-Ala (RefSeq)	0.6053	2	FALSE
10942721	SO_3130	99	139	3259781	3260620	-			0.4464	43	FALSE
370263	SO3128.2	1	139	3260639	3261190	-		hypothetical glutamate tRNA synthetase (NCBI ptt file)	0.471	29	FALSE
202245	SO3131	1	139	3261452	3261544	+		hypothetical protein (NCBI ptt file)	0.3763	7	TRUE
401137	SO_t073	5	139	3261718	3261793	+	tRNA-Val-5	tRNA-Val (RefSeq)	0.5921	2	FALSE
401138	SO_t074	5	139	3261842	3261917	+	tRNA-Val-4	tRNA-Val (RefSeq)	0.6184	2	FALSE
401139	SO_t075	5	139	3261945	3262020	+	tRNA-Val-3	tRNA-Val (RefSeq)	0.6053	2	FALSE
401140	SO_t076	5	139	3262066	3262141	+	tRNA-Val-2	tRNA-Val (RefSeq)	0.6184	2	FALSE
401141	SO_t077	5	139	3262168	3262243	+	tRNA-Val-1	tRNA-Val (RefSeq)	0.6053	2	FALSE
202246	SO3132	1	139	3262395	3262625	+		hypothetical protein (NCBI ptt file)	0.4805	10	FALSE
202248	SO3134	1	139	3263019	3264038	+	dctP	C4-dicarboxylate-binding periplasmic protein (NCBI ptt file)	0.4343	50	TRUE
202249	SO3135	1	139	3264102	3264761	+		C4-dicarboxylate transporter, putative (NCBI ptt file)	0.4364	35	TRUE
202250	SO3136	1	139	3264761	3266158	+	dctM	C4-dicarboxylate transport protein (NCBI ptt file)	0.4678	75	TRUE
370231	SO3136.1	1	139	3266258	3267925	+		hypothetical two-component sensor histidine kinase protein (NCBI ptt file)	0.4646	82	TRUE
10942722	SO_3137	99	139	3267874	3268062	+			0.4603	11	TRUE
202251	SO3138	1	139	3268059	3269438	+	dctD	C4-dicarboxylate transport transcriptional regulatory protein (NCBI ptt file)	0.4797	73	TRUE
10942723	SO_3139	99	139	3269514	3272564	-			0.47	152	TRUE
202252	SO3140	1	139	3273023	3273601	-		thymidine kinase (NCBI ptt file)	0.4197	34	TRUE
370217	SO3140.1	1	139	3274126	3274533	+		hypothetical protein (NCBI ptt file)	0.4436	25	TRUE
370318	SO3140.2	1	139	3274572	3275504	+		hypothetical protein (NCBI ptt file)	0.4373	62	TRUE
370309	SO3140.3	1	139	3275501	3275869	+		hypothetical protein (NCBI ptt file)	0.4824	9	TRUE
10942724	SO_3141	99	139	3275866	3276066	+			0.4677	8	TRUE
202253	SO3142	1	139	3276288	3278438	+	dcp-1	peptidyl-dipeptidase Dcp (NCBI ptt file)	0.4775	88	TRUE
10942725	SO_3143	99	139	3278822	3279541	-			0.4722	33	TRUE
370280	SO3142.2	1	139	3279538	3279954	-		hypothetical Na+/H+ antiporte (NCBI ptt file)	0.4197	30	TRUE
370325	SO3142.3	1	139	3280018	3280380	-		hypothetical Na+/H+ antiporte (NCBI ptt file)	0.4353	18	TRUE
202254	SO3144	1	139	3280752	3281678	-	etfA	electron transfer flavoprotein, alpha subunit (NCBI ptt file)	0.5059	39	TRUE
202255	SO3145	1	139	3281679	3282428	-	etfB	electron transfer flavoprotein, beta subunit (NCBI ptt file)	0.452	41	TRUE
202256	SO3146	1	139	3282739	3283131	+		DNA-binding protein, H-NS family (NCBI ptt file)	0.4275	16	TRUE
202257	SO3147	1	139	3283295	3283390	-		hypothetical protein (NCBI ptt file)	0.3229	9	TRUE
202258	SO3148	1	139	3285131	3286405	+		conserved hypothetical protein (NCBI ptt file)	0.5098	43	TRUE
202259	SO3149	1	139	3286405	3287691	+		conserved hypothetical protein (NCBI ptt file)	0.4872	56	TRUE
202260	SO3150	1	139	3287769	3288149	+		lipoprotein, putative (NCBI ptt file)	0.4803	17	TRUE
202261	SO3151	1	139	3288250	3288984	+		conserved hypothetical protein (NCBI ptt file)	0.4925	26	TRUE
202262	SO3152	1	139	3288985	3289614	+		acetyltransferase, CysE/LacA/LpxA/NodL family (NCBI ptt file)	0.4984	18	TRUE
202264	SO3154	1	139	3289870	3291582	+	proS	prolyl-tRNA synthetase (NCBI ptt file)	0.4874	75	FALSE
202265	SO3155	1	139	3291858	3292982	+		conserved hypothetical protein (NCBI ptt file)	0.4462	61	TRUE
202266	SO3156	1	139	3293235	3293510	-		hypothetical protein (NCBI ptt file)	0.4891	17	FALSE
370242	SO3156.1	1	139	3293251	3293493	+		hypothetical protein (NCBI ptt file)	0.5021	14	FALSE
202267	SO3157	1	139	3293643	3294353	+		lipoprotein, putative (NCBI ptt file)	0.4121	47	TRUE
202268	SO3158	1	139	3294364	3295149	+		polysaccharide synthesis-related protein (NCBI ptt file)	0.43	51	TRUE
202269	SO3159	1	139	3295149	3297527	+		conserved hypothetical protein (NCBI ptt file)	0.4372	150	TRUE
202270	SO3160	1	139	3297547	3298086	-	rfbC	dTDP-4-dehydrorhamnose 3,5-epimerase (NCBI ptt file)	0.4722	21	FALSE
202271	SO3161	1	139	3298073	3298267	-		glucose-1-phosphate thymidylyltransferase-related protein (NCBI ptt file)	0.3744	12	TRUE
202272	SO3162	1	139	3298460	3299821	-		sensor histidine kinase (NCBI ptt file)	0.4229	66	TRUE
202273	SO3163	1	139	3300032	3300484	+		lipoprotein (NCBI ptt file)	0.4393	20	TRUE
202274	SO3164	1	139	3300778	3301545	+		conserved hypothetical protein (NCBI ptt file)	0.4284	44	TRUE
202275	SO3165	1	139	3301651	3302070	+		conserved hypothetical protein (NCBI ptt file)	0.4476	16	FALSE
202276	SO3166	1	139	3302067	3302468	+		conserved hypothetical protein (NCBI ptt file)	0.4129	24	TRUE
202277	SO3167	1	139	3302662	3303693	-		dTDP-glucose 4,6-dehydratase (NCBI ptt file)	0.4554	51	TRUE
202278	SO3168	1	139	3303957	3305165	-		DnaJ domain protein (NCBI ptt file)	0.4036	53	TRUE
202279	SO3169	1	139	3305360	3305740	-		transcriptional regulator, Cro/CI family (NCBI ptt file)	0.4094	19	TRUE
202280	SO3170	1	139	3305737	3307104	-		conserved hypothetical protein (NCBI ptt file)	0.4496	69	TRUE
202281	SO3171	1	139	3307620	3309560	-		polysaccharide biosynthesis protein (NCBI ptt file)	0.4426	100	TRUE
202282	SO3172	1	139	3309691	3310248	-		galactosyl transferase (NCBI ptt file)	0.3871	41	TRUE
202283	SO3173	1	139	3310251	3311180	-		UDP-galactose 4-epimerase, putative (NCBI ptt file)	0.4699	33	TRUE
202284	SO3174	1	139	3311216	3312349	-		glycosyl transferase, group 1 family protein (NCBI ptt file)	0.3845	75	TRUE
202285	SO3175	1	139	3312346	3314277	-	asnB-2	asparagine synthetase, glutamine-hydrolyzing (NCBI ptt file)	0.3898	116	TRUE
202286	SO3176	1	139	3314278	3315399	-		glycosyl transferase, group 1 family protein (NCBI ptt file)	0.3654	71	TRUE
202287	SO3177	1	139	3315430	3316191	-		formyl transferase domain protein (NCBI ptt file)	0.3491	55	TRUE
202288	SO3178	1	139	3316184	3317161	-		hypothetical protein (NCBI ptt file)	0.3344	66	TRUE
202289	SO3179	1	139	3317181	3318434	-		lipopolysaccharide biosynthesis polymerase, putative (NCBI ptt file)	0.3062	100	TRUE
202290	SO3180	1	139	3318973	3319869	-		glycosyl transferase, group 2 family protein (NCBI ptt file)	0.3177	62	TRUE
202291	SO3181	1	139	3319856	3321361	-		polysaccharide biosynthesis domain protein (NCBI ptt file)	0.344	122	TRUE
202292	SO3182	1	139	3321382	3321810	-		acetyltransferase, GNAT family (NCBI ptt file)	0.3124	35	TRUE
202293	SO3183	1	139	3321791	3322741	-		perosamine synthetase-related protein (NCBI ptt file)	0.3091	80	TRUE
202294	SO3184	1	139	3322748	3323470	-		conserved hypothetical protein (NCBI ptt file)	0.3112	55	TRUE
202295	SO3185	1	139	3323470	3324546	-		polysaccharide biosynthesis protein (NCBI ptt file)	0.3491	66	TRUE
202296	SO3186	1	139	3324543	3325457	-	rfbA	glucose-1-phosphate-thymidylyltransferase (NCBI ptt file)	0.3825	61	TRUE
202298	SO3188	1	139	3325912	3327039	-	rfbB	dTDP-glucose 4,6-dehydratase (NCBI ptt file)	0.4309	65	TRUE
202299	SO3189	1	139	3327042	3328064	-		polysaccharide biosynthesis protein (NCBI ptt file)	0.3763	64	TRUE
202300	SO3190	1	139	3328151	3329431	-		polysaccharide biosynthesis protein (NCBI ptt file)	0.4169	82	TRUE
202301	SO3191	1	139	3329608	3330597	-		chain length determinant protein (NCBI ptt file)	0.4172	56	TRUE
202302	SO3192	1	139	3330777	3331130	-		conserved hypothetical protein (NCBI ptt file)	0.3616	24	TRUE
202303	SO3193	1	139	3331303	3334068	-		polysaccharide biosynthesis protein (NCBI ptt file)	0.4414	134	TRUE
202304	SO3194	1	139	3334737	3335237	-		transcriptional activator rfaH, putative (NCBI ptt file)	0.4172	25	TRUE
370218	SO3194.1	1	139	3335712	3336686	+		hypothetical peptide transporter (NCBI ptt file)	0.4451	57	TRUE
